-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 01/01/2022 
Location: Latitude  51.4965   Longitude 10.8103 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,PS,T2M
2021,4,19,13,3.66,82.77,97.68,10.94
2021,4,19,14,3.6,79.86,97.65,11.65
2021,4,19,15,3.58,75.87,97.62,11.72
2021,4,19,16,3.35,72.2,97.61,11.27
2021,4,19,17,2.46,67.18,97.61,10.48
2021,4,19,18,1.4,56.13,97.63,9.08
2021,4,19,19,1.38,39.47,97.64,8.05
2021,4,19,20,1.25,15.26,97.66,7.81
2021,4,19,21,1.28,353.35,97.65,7.65
2021,4,19,22,1.4,341.06,97.62,7.58
2021,4,19,23,1.6,333.06,97.59,7.1
2021,4,20,0,1.66,324.37,97.54,6.76
2021,4,20,1,1.73,314.45,97.49,6.4
2021,4,20,2,1.86,304.76,97.46,5.93
2021,4,20,3,2.08,297.05,97.43,5.59
2021,4,20,4,2.22,292.96,97.42,5.27
2021,4,20,5,2.27,292.86,97.43,5.23
2021,4,20,6,3.04,294.79,97.42,6.34
2021,4,20,7,3.18,300.84,97.42,7.65
2021,4,20,8,3.29,310.66,97.43,9.47
2021,4,20,9,3.35,322.57,97.42,11.3
2021,4,20,10,3.27,332.7,97.39,12.69
2021,4,20,11,3.02,335.22,97.36,13.38
2021,4,20,12,2.77,333.22,97.34,13.74
2021,4,20,13,2.55,327.38,97.3,13.99
2021,4,20,14,2.43,321.0,97.27,14.22
2021,4,20,15,2.47,316.8,97.25,14.24
2021,4,20,16,2.49,314.62,97.24,14.03
2021,4,20,17,2.17,313.25,97.23,13.3
2021,4,20,18,1.89,310.47,97.22,10.9
2021,4,20,19,2.49,314.49,97.24,8.3
2021,4,20,20,2.62,322.75,97.26,7.19
2021,4,20,21,2.64,333.43,97.26,6.35
2021,4,20,22,2.54,343.91,97.26,5.61
2021,4,20,23,2.43,350.39,97.26,4.71
2021,4,21,0,2.28,354.49,97.25,4.1
2021,4,21,1,2.03,354.71,97.23,3.82
2021,4,21,2,1.74,347.83,97.21,3.74
2021,4,21,3,1.5,331.96,97.2,3.44
2021,4,21,4,1.51,313.53,97.21,3.04
2021,4,21,5,1.71,302.09,97.21,2.72
2021,4,21,6,1.65,297.42,97.23,4.44
2021,4,21,7,2.06,297.05,97.25,6.89
2021,4,21,8,2.25,312.61,97.28,9.89
2021,4,21,9,3.16,324.26,97.3,12.31
2021,4,21,10,3.58,323.53,97.29,13.53
2021,4,21,11,3.79,320.86,97.26,14.33
2021,4,21,12,3.98,317.47,97.24,14.88
2021,4,21,13,4.23,313.88,97.2,15.15
2021,4,21,14,4.64,311.18,97.18,15.06
2021,4,21,15,5.22,311.9,97.17,14.44
2021,4,21,16,5.79,317.4,97.19,13.0
2021,4,21,17,5.96,325.85,97.25,10.83
2021,4,21,18,5.55,331.7,97.31,8.86
2021,4,21,19,4.74,332.72,97.37,7.09
2021,4,21,20,4.21,332.15,97.44,5.38
2021,4,21,21,4.09,330.26,97.5,3.75
2021,4,21,22,3.96,328.73,97.56,2.28
2021,4,21,23,3.48,325.7,97.6,0.95
2021,4,22,0,3.25,321.53,97.64,-0.1
2021,4,22,1,3.1,316.12,97.66,-0.9
2021,4,22,2,3.16,309.88,97.67,-0.85
2021,4,22,3,2.93,303.35,97.69,-0.94
2021,4,22,4,2.87,301.18,97.72,-1.35
2021,4,22,5,3.06,298.0,97.77,-1.34
2021,4,22,6,4.04,295.77,97.82,0.26
2021,4,22,7,5.38,306.32,97.85,2.11
2021,4,22,8,6.15,309.07,97.88,3.44
2021,4,22,9,6.45,308.12,97.9,4.55
2021,4,22,10,6.69,307.89,97.92,5.62
2021,4,22,11,6.84,308.88,97.91,7.01
2021,4,22,12,6.97,310.68,97.91,8.05
2021,4,22,13,7.04,312.71,97.91,8.92
2021,4,22,14,7.02,315.45,97.9,9.33
2021,4,22,15,7.03,318.47,97.89,9.38
2021,4,22,16,6.86,321.38,97.91,8.93
2021,4,22,17,6.31,324.26,97.95,8.09
2021,4,22,18,4.78,325.79,98.0,6.62
2021,4,22,19,3.47,324.63,98.04,4.83
2021,4,22,20,2.99,322.32,98.1,3.24
2021,4,22,21,2.91,319.9,98.13,2.05
2021,4,22,22,2.86,317.77,98.15,1.22
2021,4,22,23,2.79,314.89,98.16,0.62
2021,4,23,0,2.76,308.69,98.16,0.05
2021,4,23,1,2.96,305.75,98.17,-0.21
2021,4,23,2,2.82,301.53,98.18,-0.52
2021,4,23,3,2.84,296.64,98.21,-0.72
2021,4,23,4,2.94,293.16,98.24,-0.6
2021,4,23,5,3.49,293.47,98.27,0.15
2021,4,23,6,4.11,296.03,98.32,1.11
2021,4,23,7,4.84,303.87,98.35,2.33
2021,4,23,8,5.29,307.38,98.38,3.96
2021,4,23,9,5.38,307.92,98.4,5.37
2021,4,23,10,5.38,308.87,98.42,6.76
2021,4,23,11,5.3,309.08,98.42,8.05
2021,4,23,12,5.18,310.1,98.42,9.33
2021,4,23,13,4.97,311.36,98.4,10.26
2021,4,23,14,4.73,312.19,98.39,10.78
2021,4,23,15,4.51,313.18,98.36,10.9
2021,4,23,16,4.25,314.48,98.34,10.62
2021,4,23,17,3.72,316.11,98.33,9.87
2021,4,23,18,2.26,317.66,98.32,7.83
2021,4,23,19,2.41,320.38,98.33,4.63
2021,4,23,20,2.47,324.25,98.35,3.58
2021,4,23,21,2.5,330.39,98.36,2.87
2021,4,23,22,2.52,337.97,98.36,2.04
2021,4,23,23,2.5,345.88,98.35,1.17
2021,4,24,0,2.43,351.48,98.33,0.26
2021,4,24,1,2.29,350.18,98.31,-0.6
2021,4,24,2,2.18,344.17,98.3,-1.27
2021,4,24,3,1.99,336.65,98.3,-0.96
2021,4,24,4,2.18,328.19,98.29,-0.53
2021,4,24,5,2.18,322.27,98.29,-0.58
2021,4,24,6,2.45,320.68,98.31,0.65
2021,4,24,7,2.97,324.22,98.33,2.4
2021,4,24,8,3.36,327.71,98.32,4.26
2021,4,24,9,3.44,331.51,98.31,5.74
2021,4,24,10,3.26,333.56,98.29,7.12
2021,4,24,11,3.1,335.25,98.27,8.48
2021,4,24,12,3.06,336.25,98.23,9.62
2021,4,24,13,3.15,336.3,98.19,10.3
2021,4,24,14,3.29,335.57,98.15,10.64
2021,4,24,15,3.39,335.62,98.12,10.53
2021,4,24,16,3.49,336.82,98.1,10.05
2021,4,24,17,3.21,339.62,98.07,9.19
2021,4,24,18,2.03,341.57,98.07,7.37
2021,4,24,19,2.26,342.88,98.09,4.51
2021,4,24,20,2.42,345.43,98.11,3.22
2021,4,24,21,2.53,347.34,98.1,2.37
2021,4,24,22,2.62,350.23,98.08,1.52
2021,4,24,23,2.66,350.54,98.07,0.62
2021,4,25,0,2.64,348.02,98.07,-0.22
2021,4,25,1,2.61,343.84,98.05,-0.99
2021,4,25,2,2.6,339.99,98.04,-1.33
2021,4,25,3,2.79,338.62,98.03,-0.87
2021,4,25,4,2.58,336.23,98.02,-1.41
2021,4,25,5,3.31,330.1,98.03,-1.1
2021,4,25,6,3.7,330.68,98.06,-0.06
2021,4,25,7,4.07,332.06,98.1,1.89
2021,4,25,8,4.33,333.67,98.13,4.07
2021,4,25,9,4.17,333.77,98.14,5.65
2021,4,25,10,4.03,334.13,98.16,6.79
2021,4,25,11,4.01,337.58,98.15,7.81
2021,4,25,12,4.14,343.1,98.13,8.62
2021,4,25,13,4.3,350.16,98.11,9.24
2021,4,25,14,4.44,357.08,98.08,9.51
2021,4,25,15,4.6,3.02,98.07,9.33
2021,4,25,16,4.55,8.3,98.06,8.88
2021,4,25,17,4.18,12.84,98.07,8.01
2021,4,25,18,2.68,19.6,98.09,6.02
2021,4,25,19,2.61,31.55,98.11,2.4
2021,4,25,20,2.78,44.09,98.12,0.94
2021,4,25,21,2.78,57.29,98.11,-0.01
2021,4,25,22,2.68,69.19,98.09,-0.87
2021,4,25,23,2.57,80.19,98.08,-1.63
2021,4,26,0,2.48,91.45,98.06,-2.2
2021,4,26,1,2.39,102.67,98.03,-2.55
2021,4,26,2,2.23,114.68,98.0,-2.74
2021,4,26,3,2.08,127.52,97.97,-2.9
2021,4,26,4,1.95,136.3,97.93,-2.92
2021,4,26,5,1.7,139.66,97.9,-2.36
2021,4,26,6,1.37,136.62,97.91,0.3
2021,4,26,7,1.18,109.76,97.9,2.9
2021,4,26,8,1.76,65.83,97.88,5.46
2021,4,26,9,2.18,53.29,97.85,6.96
2021,4,26,10,2.29,49.57,97.8,8.15
2021,4,26,11,2.28,47.5,97.73,9.12
2021,4,26,12,2.28,45.0,97.66,9.87
2021,4,26,13,2.32,42.13,97.6,10.34
2021,4,26,14,2.36,39.64,97.53,10.52
2021,4,26,15,2.45,39.43,97.47,10.34
2021,4,26,16,2.59,43.78,97.42,9.84
2021,4,26,17,2.75,52.74,97.38,8.92
